,name,scie,lang_x,tags,lang_names,local_name,full_lang_name,state
964,Cauliflower leaves,Brassica oleracea var. botrytis,A. Phul kobir pat; B. Phul gopi pata; G. Fulawar na pan; H. Phul gobi patta; Kan. Hukosu; Kash. Phoolgobi panwathir; Kh. Sla phul; Mal. Cauliflower; M. Kobithamchetmai mana; Mar. Phul gobi; N. Kauli; O. Phula Kobi patra; P. Phool gobi di patte; S. Gojihvaa; Tam. Pookosu keerai; Tel. Go puvvu; U. Phul gobi.,vegetarian eggetarian fishetarian veg,U. Phul gobi.,Phul gobi.,Urdu,Uttar Pradesh
965,Safflower oil,,nan,vegetarian eggetarian fishetarian veg,nan,,,
966,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,A. Kasu sak,Kasu sak,Assamese,Assam
967,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,B. Kochu pata,Kochu pata,Bengali,West Bengal
968,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,G. Advi na pan,Advi na pan,Gujarati,Gujarat
969,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,H. Arvi ka sag,Arvi ka sag,Hindi,Delhi
970,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,Kan. Shamangadda yele,Shamangadda yele,Kannada,Karnataka
971,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,Kh. Sla wang,Sla wang,Khasi,Meghalaya
972,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,Mal. Chembu ilagal,Chembu ilagal,Malayalam,Kerala
973,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,M. Paan mana,Paan mana,Manipuri,Manipur
974,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,Mar. Alu pan,Alu pan,Marathi,Maharashtra
975,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,N. Karkalo,Karkalo,Nepali,Nepal
976,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,O. Saru saga,Saru saga,Oriya,Orissa
977,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,P. Arbi-di-patte,Arbi-di-patte,Punjabi,Punjab
978,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,Tam. Seppam ilaigal,Seppam ilaigal,Tamil,Tamil Nadu
979,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,Tel. Chama akulu,Chama akulu,Telugu,Andhra Pradesh
980,"Colocasia leaves, green",Colocasia anti-quorum,A. Kasu sak; B. Kochu pata; G. Advi na pan; H. Arvi ka sag; Kan. Shamangadda yele; Kh. Sla wang; Mal. Chembu ilagal; M. Paan mana; Mar. Alu pan; N. Karkalo; O. Saru saga; P. Arbi-di-patte; Tam. Seppam ilaigal; Tel. Chama akulu; U. Arvi ka patta.,vegetarian eggetarian fishetarian veg,U. Arvi ka patta.,Arvi ka patta.,Urdu,Uttar Pradesh
981,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,A. Sajina paat,Sajina paat,Assamese,Assam
982,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,B. Sajna pata,Sajna pata,Bengali,West Bengal
983,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,"E. Horseradish leaves, Benzoil leaves","Horseradish leaves, Benzoil leaves",English,Arunachal Pradesh
984,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,G. Saragwa na pan,Saragwa na pan,Gujarati,Gujarat
985,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,H. Saijan patta,Saijan patta,Hindi,Delhi
986,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,Kan. Nuggeyele,Nuggeyele,Kannada,Karnataka
987,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,Mal. Muringa ela,Muringa ela,Malayalam,Kerala
988,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,M. Sajana mana,Sajana mana,Manipuri,Manipur
989,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,Mar. Shevaga pan,Shevaga pan,Marathi,Maharashtra
990,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,O. Sajna sag,Sajna sag,Oriya,Orissa
991,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,P. Soanjhna da patta,Soanjhna da patta,Punjabi,Punjab
992,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,Tam. Murungai keerai,Murungai keerai,Tamil,Tamil Nadu
993,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,Tel. Mulaga akulu,Mulaga akulu,Telugu,Andhra Pradesh
994,Drumstick leaves,Moringa oleifera,"A. Sajina paat; B. Sajna pata; E. Horseradish leaves, Benzoil leaves; G. Saragwa na pan; H. Saijan patta; Kan. Nuggeyele; Mal. Muringa ela; M. Sajana mana; Mar. Shevaga pan; O. Sajna sag; P. Soanjhna da patta; Tam. Murungai keerai; Tel. Mulaga akulu; U. Sujineki palli.",vegetarian eggetarian fishetarian veg,U. Sujineki palli.,Sujineki palli.,Urdu,Uttar Pradesh
995,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,A. Methi paat,Methi paat,Assamese,Assam
996,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,B. Methi shak,Methi shak,Bengali,West Bengal
997,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,G. Methi pandada,Methi pandada,Gujarati,Gujarat
998,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,H. Methi sag,Methi sag,Hindi,Delhi
999,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,Kan. Menthya soppu,Menthya soppu,Kannada,Karnataka
1000,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,Kash. Kasori Methi,Kasori Methi,Kashmiri,Jammu and Kashmir
1001,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,Kh. Sla methi,Sla methi,Khasi,Meghalaya
1002,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,Mal. Uluva ila,Uluva ila,Malayalam,Kerala
1003,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,M. Methi man,Methi man,Manipuri,Manipur
1004,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,Mar. Methi sag,Methi sag,Marathi,Maharashtra
1005,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,N. Methi pata,Methi pata,Nepali,Nepal
1006,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,O. Methi sag,Methi sag,Oriya,Orissa
1007,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,P. Methi di patte,Methi di patte,Punjabi,Punjab
1008,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,Tel. Menthikoora,Menthikoora,Telugu,Andhra Pradesh
1009,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,Tam. Vendhaiya keerai,Vendhaiya keerai,Tamil,Tamil Nadu
1010,Fenugreek leaves,Trigonella foenum graecum,A. Methi paat; B. Methi shak; G. Methi pandada; H. Methi sag; Kan. Menthya soppu; Kash. Kasori Methi; Kh. Sla methi; Mal. Uluva ila; M. Methi man; Mar. Methi sag; N. Methi pata; O. Methi sag; P. Methi di patte; Tel. Menthikoora; Tam. Vendhaiya keerai; U. Methi.,vegetarian eggetarian fishetarian veg,U. Methi.,Methi.,Urdu,Uttar Pradesh
1011,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,A. Bor manimuni,Bor manimuni,Assamese,Assam
1012,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,B. Halim sag,Halim sag,Bengali,West Bengal
1013,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,G. Asadio na pan,Asadio na pan,Gujarati,Gujarat
1014,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,H. Halim ka patta,Halim ka patta,Hindi,Delhi
1015,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,Kan. Allibija soppu,Allibija soppu,Kannada,Karnataka
1016,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,Kash. Halyun,Halyun,Kashmiri,Jammu and Kashmir
1017,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,Kh. Khliang syiar,Khliang syiar,Khasi,Meghalaya
1018,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,Mal. Alivirai cheera,Alivirai cheera,Malayalam,Kerala
1019,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,Mar. Ahiva ka patta,Ahiva ka patta,Marathi,Maharashtra
1020,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,N. Chamsoor ko Saag,Chamsoor ko Saag,Nepali,Nepal
1021,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,O. Kakharu Saga,Kakharu Saga,Oriya,Orissa
1022,Garden cress,Lepidium sativum,A. Bor manimuni; B. Halim sag; G. Asadio na pan; H. Halim ka patta; Kan. Allibija soppu; Kash. Halyun; Kh. Khliang syiar; Mal. Alivirai cheera; Mar. Ahiva ka patta; N. Chamsoor ko Saag; O. Kakharu Saga; P. Halim-da-sag; Tam. Alivirai keerai; Tel. Adityala akulu.,vegetarian eggetarian fishetarian veg,P. Halim-da-sag,Halim-da-sag,Punjabi,Punjab
